Time,Motion (Triggered),Distance (in CM),CO2 ( in PPM),Manual Occupancy (1 = TRUE)
13:38:26,0,-1,805,1
13:38:27,0,-1,805,1
13:38:28,0,60.5,803,1
13:38:29,0,62.78,803,1
13:38:30,0,65.1,803,1
13:38:31,0,61.09,803,1
13:38:32,0,62.57,804,1
13:38:33,0,61.64,804,1
13:38:34,0,64.81,804,1
13:38:35,0,-1,804,1
13:38:36,0,68.84,805,1
13:38:37,0,62.86,805,1
13:38:38,0,65.16,805,1
13:38:39,0,-1,805,1
13:38:40,0,65.59,802,1
13:38:41,1,40.84,802,1
13:38:42,1,60.34,802,1
13:38:43,1,41.38,802,1
13:38:44,1,41.03,802,1
13:38:45,1,42.41,802,1
13:38:46,1,42.78,802,1
13:38:47,1,41.52,799,1
13:38:48,1,41.45,799,1
13:38:49,1,41.1,799,1
13:38:50,1,41.33,799,1
13:38:51,1,-1,796,1
13:38:52,1,40.84,796,1
13:38:53,1,41.31,796,1
13:38:54,1,40.98,796,1
13:38:55,0,41.79,793,1
13:38:56,0,42.14,793,1
13:38:57,0,40.43,793,1
13:38:58,0,40.43,793,1
13:38:59,0,41.38,792,1
13:39:00,0,-1,792,1
13:39:01,0,-1,792,1
13:39:02,0,51.6,796,1
13:39:03,0,-1,796,1
13:39:04,1,-1,796,1
13:39:05,1,-1,796,1
13:39:06,1,-1,799,1
13:39:07,1,-1,799,1
13:39:08,1,-1,799,1
13:39:09,1,-1,799,1
13:39:10,1,-1,802,1
13:39:11,1,-1,802,1
13:39:12,1,-1,802,1
13:39:13,1,-1,802,1
13:39:14,1,-1,804,1
13:39:15,1,-1,804,1
13:39:16,1,-1,804,1
13:39:17,1,64.55,804,1
13:39:18,1,72.66,804,1
13:39:19,0,74.79,804,1
13:39:20,0,73.41,804,1
13:39:21,0,-1,804,1
13:39:22,0,75.66,804,1
13:39:23,1,66.03,804,1
13:39:24,1,62.72,804,1
13:39:25,1,65.43,805,1
13:39:26,1,61.78,805,1
13:39:27,1,61.55,805,1
13:39:28,1,62.64,805,1
13:39:29,1,-1,805,1
13:39:30,1,65.95,805,1
13:39:31,1,-1,805,1
13:39:32,1,64.36,805,1
13:39:33,1,-1,811,1
13:39:34,1,-1,811,1
13:39:35,1,-1,811,1
13:39:36,1,-1,811,1
13:39:37,0,-1,814,1
13:39:38,0,-1,814,1
13:39:39,0,56.16,814,1
13:39:40,0,-1,818,1
13:39:41,0,-1,818,1
13:39:42,0,-1,818,1
13:39:43,0,-1,818,1
13:39:44,0,-1,820,1
13:39:45,1,-1,820,1
13:39:46,1,70.26,820,1
13:39:47,1,69.31,820,1
13:39:48,1,60.62,822,1
13:39:49,1,58.62,822,1
13:39:50,1,43.64,822,1
13:39:51,1,43.72,822,1
13:39:52,1,63.4,827,1
13:39:53,1,60.28,827,1
13:39:54,1,43.79,827,1
13:39:55,1,43.02,827,1
13:39:56,1,-1,832,1
13:39:57,1,44.33,832,1
13:39:58,1,42.14,832,1
13:39:59,0,43.53,832,1
13:40:00,0,65.98,850,1
13:40:01,0,43.71,850,1
13:40:02,0,64.76,850,1
13:40:03,0,-1,893,1
13:40:04,1,44,893,1
13:40:05,1,44.79,893,1
13:40:06,1,44.22,893,1
13:40:07,1,42.55,923,1
13:40:08,1,42.21,923,1
13:40:09,1,43.03,923,1
13:40:10,1,43.03,923,1
13:40:11,1,43.1,937,1
13:40:12,1,43.1,937,1
13:40:13,1,43.17,937,1
13:40:14,1,43.24,937,1
13:40:15,1,44.86,940,1
13:40:16,1,45.28,940,1
13:40:17,1,43.09,940,1
13:40:18,1,43.17,940,1
13:40:19,0,43.62,934,1
13:40:20,0,42.55,934,1
13:40:21,0,58.62,934,1
13:40:22,0,-1,923,1
13:40:23,1,44.53,923,1
13:40:24,1,44.93,923,1
13:40:25,1,-1,923,1
13:40:26,1,-1,915,1
13:40:27,1,44.12,915,1
13:40:28,1,44.93,915,1
13:40:29,1,66.4,915,1
13:40:30,1,-1,898,1
13:40:31,1,18.67,898,1
13:40:32,1,75.53,898,1
13:40:33,1,75.17,898,1
13:40:34,1,-1,887,1
13:40:35,1,20.12,887,1
13:40:36,1,74.62,887,1
13:40:37,0,-1,886,1
13:40:38,0,58.69,886,1
13:40:39,0,-1,886,1
13:40:40,0,-1,886,1
13:40:41,1,-1,879,1
13:40:42,1,62.45,879,1
13:40:43,1,59.74,879,1
13:40:44,1,59.72,879,1
13:40:45,1,-1,867,1
13:40:46,1,-1,867,1
13:40:47,1,60.41,867,1
13:40:48,1,63.59,867,1
13:40:49,1,63.98,862,1
13:40:50,1,68.55,862,1
13:40:51,1,60.81,862,1
13:40:52,1,59.16,862,1
13:40:53,1,66.31,855,1
13:40:54,1,65.5,855,1
13:40:55,0,-1,855,1
13:40:56,0,-1,845,1
13:40:57,0,59.38,845,1
13:40:58,0,62.97,845,1
13:40:59,0,-1,845,1
13:41:00,0,66.72,838,1
13:41:01,0,41.79,838,1
13:41:02,0,41.36,838,1
13:41:03,0,43.45,838,1
13:41:04,0,65.22,829,1
13:41:05,0,64.29,829,1
13:41:06,0,59.19,829,1
13:41:07,0,64.69,829,1
13:41:08,0,41.72,826,1
13:41:09,0,65.22,826,1
13:41:10,0,42.21,826,1
13:41:11,0,69.47,826,1
13:41:12,0,41.72,822,1
13:41:13,0,70.33,822,1
13:41:14,0,42.14,822,1
13:41:15,0,42.57,822,1
13:41:16,0,41.72,816,1
13:41:17,0,43.03,816,1
13:41:18,0,42.21,816,1
13:41:19,0,42.97,804,1
13:41:20,0,42.57,804,1
13:41:21,0,66.19,804,1
13:41:22,0,42.21,804,1
13:41:23,0,41.74,799,1
13:41:24,0,69.86,799,1
13:41:25,0,41.74,799,1
13:41:26,0,42.14,799,1
13:41:27,0,67.95,794,1
13:41:28,0,59.74,794,1
13:41:29,0,64.83,794,1
13:41:30,0,41.79,794,1
13:41:31,0,41.79,796,1
13:41:32,0,-1,796,1
13:41:33,0,62.72,796,1
13:41:34,0,64.43,796,1
13:41:35,0,63.33,794,1
13:41:36,0,66.66,794,1
13:41:37,0,64.07,794,1
13:41:38,0,64.83,793,1
13:41:39,0,64.48,793,1
13:41:40,0,62.43,793,1
13:41:41,0,62.52,793,1
13:41:42,0,63.67,792,1
13:41:43,0,65.97,792,1
13:41:44,0,63.74,792,1
13:41:45,0,-1,792,1
13:41:46,0,61.29,793,1
13:41:47,0,65.59,793,1
13:41:48,0,-1,793,1
13:41:49,0,66.28,793,1
13:41:50,0,-1,792,1
13:41:51,0,65.12,792,1
13:41:52,0,65.29,792,1
13:41:53,0,74.66,792,1
13:41:54,1,75.74,792,1
13:41:55,1,-1,792,1
13:41:56,1,75.72,792,1
13:41:57,1,67.69,792,1
13:41:58,1,59.17,792,1
13:41:59,1,-1,792,1
13:42:00,1,-1,792,1
13:42:01,1,63.4,793,1
13:42:02,1,-1,793,1
13:42:03,1,-1,793,1
13:42:04,1,69.05,793,1
13:42:05,1,62.71,816,1
13:42:06,1,69.03,816,1
13:42:07,1,67.48,816,1
13:42:08,0,64.41,816,1
13:42:09,0,44.9,829,1
13:42:10,0,65.55,829,1
13:42:11,0,62.57,829,1
13:42:12,1,62.45,829,1
13:42:13,1,61.22,842,1
13:42:14,1,67.69,842,1
13:42:15,1,64.36,842,1
13:42:16,1,-1,842,1
13:42:17,1,66.31,855,1
13:42:18,1,67.81,855,1
13:42:19,1,67.14,855,1
13:42:20,1,62.59,865,1
13:42:21,1,62.74,865,1
13:42:22,1,64.67,865,1
13:42:23,1,66.17,865,1
13:42:24,1,-1,870,1
13:42:25,1,-1,870,1
13:42:26,0,70.19,870,1
13:42:27,0,-1,870,1
13:42:28,0,65.22,873,1
13:42:29,0,44.6,873,1
13:42:30,0,61.62,873,1
13:42:31,0,61.5,873,1
13:42:32,0,60.33,873,1
13:42:33,0,65.03,873,1
13:42:34,0,42.55,873,1
13:42:35,0,65.91,873,1
13:42:36,0,71.48,878,1
13:42:37,0,60.69,878,1
13:42:38,0,60.38,878,1
13:42:39,0,62.98,945,1
13:42:40,0,67.4,945,1
13:42:41,0,65.43,945,1
13:42:42,0,67.55,945,1
13:42:43,0,65.5,1000,1
13:42:44,0,68.03,1000,1
13:42:45,0,61.24,1000,1
13:42:46,0,59.17,1000,1
13:42:47,0,60.53,1020,1
13:42:48,0,61.62,1020,1
13:42:49,0,65.43,1020,1
13:42:50,0,66.31,1020,1
13:42:51,0,65.57,1024,1
13:42:52,0,61.55,1024,1
13:42:53,0,64.95,1024,1
13:42:54,0,67.28,1024,1
13:42:55,0,66.45,1015,1
13:42:56,0,71.5,1015,1
13:42:57,0,70.21,1015,1
13:42:58,0,71.09,1001,1
13:42:59,0,-1,1001,1
13:43:00,0,-1,1001,1
13:43:01,0,62.98,1001,1
13:43:02,0,63.88,984,1
13:43:03,0,-1,984,1
13:43:04,0,-1,984,1
13:43:05,0,65.4,984,1
13:43:06,0,68.36,957,1
13:43:07,0,-1,957,1
13:43:08,0,19.71,957,1
13:43:09,0,68.36,957,1
13:43:10,0,-1,932,1
13:43:11,0,66.45,932,1
13:43:12,0,68.43,932,1
13:43:13,0,65.43,932,1
13:43:14,0,69.74,914,1
13:43:15,0,-1,914,1
13:43:16,0,-1,914,1
13:43:17,0,66.4,887,1
13:43:18,0,62.12,887,1
13:43:19,0,-1,887,1
13:43:20,0,-1,887,1
13:43:21,0,-1,870,1
13:43:22,0,-1,870,1
13:43:23,0,66.05,870,1
13:43:24,0,-1,870,1
13:43:25,0,65.03,851,1
13:43:26,0,66.38,851,1
13:43:27,0,65.5,851,1
13:43:28,0,65.97,851,1
13:43:29,0,64.16,847,1
13:43:30,0,65.98,847,1
13:43:31,0,65.98,847,1
13:43:32,0,65.57,847,1
13:43:33,0,64.34,874,1
13:43:34,0,-1,874,1
13:43:35,0,73.14,874,1
13:43:36,0,45.41,895,1
13:43:37,0,67.36,895,1
13:43:38,0,68.03,895,1
13:43:39,0,67.09,895,1
13:43:40,0,68.43,904,1
13:43:41,0,76.36,904,1
13:43:42,0,72.45,904,1
13:43:43,0,-1,904,1
13:43:44,0,-1,902,1
13:43:45,1,51.55,902,1
13:43:46,1,68.22,902,1
13:43:47,1,-1,902,1
13:43:48,1,63.67,899,1
13:43:49,1,-1,899,1
13:43:50,1,64.64,899,1
13:43:51,1,63.97,899,1
13:43:52,1,64.83,894,1
13:43:53,1,62.4,894,1
13:43:54,1,44.05,894,1
13:43:55,1,-1,889,1
13:43:56,1,43.69,889,1
13:43:57,1,44.52,889,1
13:43:58,1,44.12,889,1
13:43:59,0,44.47,884,1
13:44:00,0,58.07,884,1
13:44:01,0,-1,884,1
13:44:02,0,59.79,884,1
13:44:03,0,-1,877,1
13:44:04,1,70.6,877,1
13:44:05,1,75.55,877,1
13:44:06,1,-1,877,1
13:44:07,1,-1,874,1
13:44:08,1,-1,874,1
13:44:09,1,-1,874,1
13:44:10,1,-1,874,1
13:44:11,1,67.07,871,1
13:44:12,1,76.14,871,1
13:44:13,1,78.53,871,1
13:44:14,1,75.24,869,1
13:44:15,1,77.12,869,1
13:44:16,1,-1,869,1
13:44:17,1,80.64,869,1
13:44:18,0,80.36,864,1
13:44:19,0,36.55,864,1
13:44:20,0,35.66,864,1
13:44:21,0,36.26,864,1
13:44:22,0,36,858,1
13:44:23,0,75.07,858,1
13:44:24,0,75.9,858,1
13:44:25,0,39.62,858,1
13:44:26,0,70.6,854,1
13:44:27,0,46.84,854,1
13:44:28,0,70.83,854,1
13:44:29,0,76.26,854,1
13:44:30,0,70.81,849,1
13:44:31,0,72.03,849,1
13:44:32,0,46.02,849,1
13:44:33,0,74.72,849,1
13:44:34,0,71.02,843,1
13:44:35,0,46.72,843,1
13:44:36,0,37.69,843,1
13:44:37,0,76.14,840,1
13:44:38,0,-1,840,1
13:44:39,0,72.31,840,1
13:44:40,0,73.19,840,1
13:44:41,0,75.1,835,1
13:44:42,0,75.38,835,1
13:44:43,0,75.31,835,1
13:44:44,0,-1,835,1
13:44:45,0,-1,828,1
13:44:46,0,40.52,828,1
13:44:47,0,39.19,828,1
13:44:48,0,71.57,828,1
13:44:49,0,-1,821,1
13:44:50,0,70.95,821,1
13:44:51,0,81,821,1
13:44:52,0,38.79,821,1
13:44:53,0,39.64,814,1
13:44:54,0,-1,814,1
13:44:55,0,73.14,814,1
13:44:56,0,-1,809,1
13:44:57,0,43.24,809,1
13:44:58,0,74.79,809,1
13:44:59,0,74.02,809,1
13:45:00,0,50.36,806,1
13:45:01,0,81.05,806,1
13:45:02,0,74.16,806,1
13:45:03,0,72.48,806,1
13:45:04,0,44.59,801,1
13:45:05,0,74.64,801,1
13:45:06,0,74.76,801,1
13:45:07,0,40.9,801,1
13:45:08,0,73.5,798,1
13:45:09,0,39.53,798,1
13:45:10,0,74.83,798,1
13:45:11,0,43.29,798,1
13:45:12,0,-1,798,1
13:45:13,0,39.53,798,1
13:45:14,0,-1,798,1
13:45:15,0,-1,796,1
13:45:16,0,79.16,796,1
13:45:17,0,80.02,796,1
13:45:18,0,43.31,796,1
13:45:19,0,43.09,799,1
13:45:20,0,70.95,799,1
13:45:21,0,40.09,799,1
13:45:22,0,-1,799,1
13:45:23,0,-1,803,1
13:45:24,0,79.07,803,1
13:45:25,0,79.97,803,1
13:45:26,0,46.48,803,1
13:45:27,0,46.97,805,1
13:45:28,0,48.67,805,1
13:45:29,0,-1,805,1
13:45:30,0,-1,805,1
13:45:31,0,-1,807,1
13:45:32,1,-1,807,1
13:45:33,1,19.29,807,1
13:45:34,1,39.67,806,1
13:45:35,1,40.64,806,1
13:45:36,1,41.79,806,1
13:45:37,1,55.9,806,1
13:45:38,1,40.91,820,1
13:45:39,1,36.07,820,1
13:45:40,1,34.78,820,1
13:45:41,1,34.36,820,1
13:45:42,1,34.83,834,1
13:45:43,1,35.84,834,1
13:45:44,1,37.91,834,1
13:45:45,1,37.09,834,1
13:45:46,0,35.74,848,1
13:45:47,0,35.78,848,1
13:45:48,0,36.21,848,1
13:45:49,0,63.86,848,1
13:45:50,1,-1,860,1
13:45:51,1,19.29,860,1
13:45:52,1,37.16,860,1
13:45:53,1,37.71,866,1
13:45:54,1,37.83,866,1
13:45:55,1,38.74,866,1
13:45:56,1,38.59,866,1
13:45:57,1,37.21,868,1
13:45:58,1,37.57,868,1
13:45:59,1,36.47,868,1
13:46:00,1,37.02,868,1
13:46:01,1,37.43,866,1
13:46:02,1,36.6,866,1
13:46:03,1,37.03,866,1
13:46:04,0,36.6,866,1
13:46:05,0,37.05,865,1
13:46:06,0,36.6,865,1
13:46:07,0,36.6,865,1
13:46:08,0,36.62,865,1
13:46:09,0,37.48,864,1
13:46:10,0,37.09,864,1
13:46:11,0,36.69,864,1
13:46:12,0,35.52,861,1
13:46:13,0,36.53,861,1
13:46:14,0,36.74,861,1
13:46:15,0,35.59,861,1
13:46:16,0,36.4,856,1
13:46:17,0,35.98,856,1
13:46:18,0,36.53,856,1
13:46:19,0,36.6,856,1
13:46:20,0,36.55,851,1
13:46:21,0,-1,851,1
13:46:22,1,70.95,851,1
13:46:23,1,-1,851,1
13:46:24,1,69.24,842,1
13:46:25,1,71.84,842,1
13:46:26,1,77.64,842,1
13:46:27,1,72.1,842,1
13:46:28,1,72,837,1
13:46:29,1,73.02,837,1
13:46:30,1,55.83,837,1
13:46:31,1,70.14,837,1
13:46:32,1,-1,830,1
13:46:33,1,19.31,830,1
13:46:34,1,-1,830,1
13:46:35,1,72.86,830,1
13:46:36,0,-1,830,1
13:46:37,0,19.22,830,1
13:46:38,0,40.1,830,1
13:46:39,0,-1,827,1
13:46:40,0,-1,827,1
13:46:41,0,-1,827,1
13:46:42,0,62.24,827,1
13:46:43,0,-1,827,1
13:46:44,0,-1,827,1
13:46:45,0,39.12,827,1
13:46:46,0,41.26,827,1
13:46:47,1,40.02,829,1
13:46:48,1,40.09,829,1
13:46:49,1,38.67,829,1
13:46:50,1,39.26,827,1
13:46:51,1,39.21,827,1
13:46:52,1,39.34,827,1
13:46:53,1,39.19,827,1
13:46:54,1,40.36,827,1
13:46:55,1,40.02,827,1
13:46:56,1,39.14,827,1
13:46:57,1,40.43,827,1
13:46:58,1,40.09,827,1
13:46:59,1,40.09,827,1
13:47:00,1,-1,827,1
13:47:01,1,59.12,827,1
13:47:02,0,61.9,827,1
13:47:03,0,68.34,827,1
13:47:04,0,-1,827,1
13:47:05,0,-1,827,1
13:47:06,1,19.71,825,1
13:47:07,1,-1,825,1
13:47:08,1,19.29,825,1
13:47:09,1,-1,823,1
13:47:10,1,-1,823,1
13:47:11,1,-1,823,1
13:47:12,1,-1,823,1
13:47:13,1,-1,822,1
13:47:14,1,-1,822,1
13:47:15,1,-1,822,1
13:47:16,1,70.53,822,1
13:47:17,1,73.34,822,1
13:47:18,1,39.62,822,1
13:47:19,1,19.31,822,1
13:47:20,0,69.4,822,1
13:47:21,0,71.16,823,1
13:47:22,0,70.6,823,1
13:47:23,0,65.59,823,1
13:47:24,1,70.62,822,1
13:47:25,1,68.43,822,1
13:47:26,1,64.55,822,1
13:47:27,1,61.09,822,1
13:47:28,1,58.41,823,1
13:47:29,1,57.6,823,1
13:47:30,1,58,823,1
13:47:31,1,58.9,823,1
13:47:32,1,59.72,824,1
13:47:33,1,43.64,824,1
13:47:34,1,62.79,824,1
13:47:35,1,-1,824,1
13:47:36,1,58.83,825,1
13:47:37,1,-1,825,1
13:47:38,0,65.5,825,1
13:47:39,0,61.97,825,1
13:47:40,0,60.48,826,1
13:47:41,0,68.43,826,1
13:47:42,0,-1,826,1
13:47:43,0,-1,828,1
13:47:44,0,-1,828,1
13:47:45,0,-1,828,1
13:47:46,0,-1,828,1
13:47:47,0,60.47,830,1
13:47:48,0,61.57,830,1
13:47:49,0,60.76,830,1
13:47:50,0,-1,830,1
13:47:51,0,63.4,833,1
13:47:52,0,63,833,1
13:47:53,0,62.53,833,1
13:47:54,0,42,833,1
13:47:55,1,64.14,836,1
13:47:56,1,60.33,836,1
13:47:57,1,61.16,836,1
13:47:58,1,57.97,836,1
13:47:59,1,43.17,839,1
13:48:00,1,61.71,839,1
13:48:01,1,-1,839,1
13:48:02,1,66.17,840,1
13:48:03,1,-1,840,1
13:48:04,1,61.55,840,1
13:48:05,1,66.38,840,1
13:48:06,1,-1,841,1
13:48:07,1,-1,841,1
13:48:08,1,19.71,841,1
13:48:09,0,-1,841,1
13:48:10,0,-1,844,1
13:48:11,0,-1,844,1
13:48:12,0,-1,844,1
13:48:13,0,64.97,844,1
13:48:14,1,-1,846,1
13:48:15,1,-1,846,1
13:48:16,1,42.21,846,1
13:48:17,1,64.48,846,1
13:48:18,1,71.76,849,1
13:48:19,1,-1,849,1
13:48:20,1,19.71,849,1
13:48:21,1,76.76,850,1
13:48:22,1,85.38,850,1
13:48:23,1,75.6,850,1
13:48:24,1,78.07,850,1
13:48:25,1,76.22,851,1
13:48:26,1,78.84,851,1
13:48:27,1,40.5,851,1
13:48:28,0,37.78,851,1
13:48:29,0,71.64,851,1
13:48:30,0,-1,851,1
13:48:31,0,-1,851,1
13:48:32,0,82.07,851,1
13:48:33,0,-1,851,1
13:48:34,0,81.98,851,1
13:48:35,0,67.95,851,1
13:48:36,1,70.95,851,1
13:48:37,1,-1,852,1
13:48:38,1,-1,852,1
13:48:39,1,19.29,852,1
13:48:40,1,74.9,851,1
13:48:41,1,71.41,851,1
13:48:42,1,-1,851,1
13:48:43,1,19.31,851,1
13:48:44,1,72.38,851,1
13:48:45,1,-1,851,1
13:48:46,1,19.29,851,1
13:48:47,1,-1,851,1
13:48:48,1,71.5,852,1
13:48:49,1,35.52,852,1
13:48:50,0,73.05,852,1
13:48:51,0,72.24,852,1
13:48:52,0,72.16,853,1
13:48:53,0,-1,853,1
13:48:54,0,74.17,853,1
13:48:55,0,66.59,855,1
13:48:56,0,-1,855,1
13:48:57,0,20.12,855,1
13:48:58,1,-1,855,1
13:48:59,1,71.64,858,1
13:49:00,1,-1,858,1
13:49:01,1,75.03,858,1
13:49:02,1,-1,858,1
13:49:03,1,72.12,860,1
13:49:04,1,73.88,860,1
13:49:05,1,-1,860,1
13:49:06,1,70.6,860,1
13:49:07,1,71.16,865,1
13:49:08,1,73.07,865,1
13:49:09,1,-1,865,1
13:49:10,1,71.05,870,1
13:49:11,1,70.33,870,1
13:49:12,0,71.28,870,1
13:49:13,0,-1,870,1
13:49:14,0,71.09,876,1
13:49:15,0,75.03,876,1
13:49:16,0,-1,876,1
13:49:17,0,71.43,876,1
13:49:18,1,-1,880,1
13:49:19,1,68.69,880,1
13:49:20,1,-1,880,1
13:49:21,1,73.62,880,1
13:49:22,1,73.07,883,1
13:49:23,1,71.21,883,1
13:49:24,1,69.93,883,1
13:49:25,1,70,883,1
13:49:26,1,71.69,887,1
13:49:27,1,68.69,887,1
13:49:28,1,74.22,887,1
13:49:29,1,-1,898,1
13:49:30,1,71.36,898,1
13:49:31,1,76.29,898,1
13:49:32,0,71.78,898,1
13:49:33,0,70.14,903,1
13:49:34,0,-1,903,1
13:49:35,0,-1,903,1
13:49:36,0,-1,903,1
13:49:37,1,20.12,915,1
13:49:38,1,61.64,915,1
13:49:39,1,84.67,915,1
13:49:40,1,-1,915,1
13:49:41,1,-1,929,1
13:49:42,1,-1,929,1
13:49:43,1,-1,929,1
13:49:44,1,98.5,929,1
13:49:45,1,-1,938,1
13:49:46,1,97,938,1
13:49:47,1,-1,938,1
13:49:48,1,19.31,946,1
13:49:49,1,-1,946,1
13:49:50,1,61.9,946,1
13:49:51,0,42.9,946,1
13:49:52,0,44.33,947,1
13:49:53,0,60.41,947,1
13:49:54,0,-1,947,1
13:49:55,1,20.95,947,1
13:49:56,1,67.55,985,1
13:49:57,1,65.24,985,1
13:49:58,1,40.9,985,1
13:49:59,1,-1,985,1
13:50:00,1,19.28,1266,1
13:50:01,1,-1,1266,1
13:50:02,1,68.36,1266,1
13:50:03,1,-1,1396,1
13:50:04,1,19.29,1396,1
13:50:05,1,-1,1396,1
13:50:06,1,69.19,1396,1
13:50:07,1,-1,1480,1
13:50:08,1,20.12,1480,1
13:50:09,0,68.91,1480,1
13:50:10,0,69.59,1480,1
13:50:11,0,-1,1507,1
13:50:12,0,67.57,1507,1
13:50:13,0,-1,1507,1
13:50:14,0,-1,1507,1
13:50:15,0,19.31,1494,1
13:50:16,0,-1,1494,1
13:50:17,0,-1,1494,1
13:50:18,1,-1,1464,1
13:50:19,1,-1,1464,1
13:50:20,1,-1,1464,1
13:50:21,1,-1,1464,1
13:50:22,1,-1,1429,1
13:50:23,1,-1,1429,1
13:50:24,1,74.22,1429,1
13:50:25,1,-1,1429,1
13:50:26,1,74.22,1404,1
13:50:27,1,73.41,1404,1
13:50:28,1,77.26,1404,1
13:50:29,1,72.38,1404,1
13:50:30,1,-1,1381,1
13:50:31,1,72.24,1381,1
13:50:32,0,69.52,1381,1
13:50:33,0,75.52,1381,1
13:50:34,0,67.21,1358,1
13:50:35,0,-1,1358,1
13:50:36,0,17.19,1358,1
13:50:37,0,67.72,1326,1
13:50:38,0,68.03,1326,1
13:50:39,0,68.5,1326,1
13:50:40,0,67.21,1326,1
13:50:41,0,-1,1308,1
13:50:42,0,68.59,1308,1
13:50:43,0,71.78,1308,1
13:50:44,1,68.57,1308,1
13:50:45,1,69.53,1291,1
13:50:46,1,-1,1291,1
13:50:47,1,74.22,1291,1
13:50:48,1,-1,1291,1
13:50:49,1,73.14,1277,1
13:50:50,1,63.28,1277,1
13:50:51,1,67.88,1277,1
13:50:52,1,63.19,1264,1
13:50:53,1,61.9,1264,1
13:50:54,1,67.33,1264,1
13:50:55,1,68.84,1264,1
13:50:56,1,70.69,1267,1
13:50:57,1,68.97,1267,1
13:50:58,0,69.79,1267,1
13:50:59,0,69.36,1267,1
13:51:00,0,69.03,1262,1
13:51:01,0,68.64,1262,1
13:51:02,0,69.93,1262,1
13:51:03,1,78.93,1262,1
13:51:04,1,-1,1261,1
13:51:05,1,74.09,1261,1
13:51:06,1,-1,1261,1
13:51:07,1,74.71,1261,1
13:51:08,1,73.12,1279,1
13:51:09,1,73.67,1279,1
13:51:10,1,-1,1279,1
13:51:11,1,74.36,1279,1
13:51:12,1,-1,1317,1
13:51:13,1,-1,1317,1
13:51:14,1,72.86,1317,1
13:51:15,1,80.71,1337,1
13:51:16,1,78.4,1337,1
13:51:17,1,71.16,1337,1
13:51:18,0,-1,1337,1
13:51:19,0,79.28,1341,1
13:51:20,0,-1,1341,1
13:51:21,0,-1,1341,1
13:51:22,1,-1,1341,1
13:51:23,1,-1,1339,1
13:51:24,1,72.86,1339,1
13:51:25,1,-1,1339,1
13:51:26,1,-1,1339,1
13:51:27,1,-1,1339,1
13:51:28,1,72.47,1339,1
13:51:29,1,72.43,1339,1
13:51:30,1,71.98,1333,1
13:51:31,1,-1,1333,1
13:51:32,1,75.93,1333,1
13:51:33,1,-1,1333,1
13:51:34,1,76.48,1335,1
13:51:35,1,72.59,1335,1
13:51:36,1,74.55,1335,1
13:51:37,0,70.41,1335,1
13:51:38,0,74.97,1334,1
13:51:39,0,72.24,1334,1
13:51:40,0,64.21,1334,1
13:51:41,1,60.29,1334,1
13:51:42,1,-1,1329,1
13:51:43,1,-1,1329,1
13:51:44,1,62.17,1329,1
13:51:45,1,62.05,1329,1
13:51:46,1,61.36,1337,1
13:51:47,1,60.67,1337,1
13:51:48,1,61.76,1337,1
13:51:49,1,-1,1337,1
13:51:50,1,-1,1347,1
13:51:51,1,67.67,1347,1
13:51:52,1,-1,1347,1
13:51:53,1,31.38,1355,1
13:51:54,1,-1,1355,1
13:51:55,0,72.31,1355,1
13:51:56,0,71.9,1355,1
13:51:57,0,-1,1357,1
13:51:58,0,17.17,1357,1
13:51:59,0,-1,1357,1
13:52:00,0,77.14,1357,1
13:52:01,0,73.76,1357,1
13:52:02,0,70.74,1357,1
13:52:03,0,-1,1357,1
13:52:04,0,-1,1357,1
13:52:05,0,31.76,1354,1
13:52:06,0,70.88,1354,1
13:52:07,0,-1,1354,1
13:52:08,0,31.38,1349,1
13:52:09,0,73.07,1349,1
13:52:10,0,65.22,1349,1
13:52:11,0,65.29,1349,1
13:52:12,0,66.31,1340,1
13:52:13,0,-1,1340,1
13:52:14,0,-1,1340,1
13:52:15,0,68.59,1340,1
13:52:16,0,-1,1331,1
13:52:17,0,70.28,1331,1
13:52:18,1,73.67,1331,1
13:52:19,1,75.12,1331,1
13:52:20,1,-1,1325,1
13:52:21,1,69.31,1325,1
13:52:22,1,62.66,1325,1
13:52:23,1,-1,1325,1
13:52:24,1,63.97,1320,1
13:52:25,1,-1,1320,1
13:52:26,1,39,1320,1
13:52:27,1,-1,1316,1
13:52:28,1,61.62,1316,1
13:52:29,1,62.76,1316,1
13:52:30,1,-1,1316,1
13:52:31,1,41.38,1307,1
13:52:32,0,63.97,1307,1
13:52:33,0,40.36,1307,1
13:52:34,0,39.4,1307,1
13:52:35,0,40.5,1304,1
13:52:36,0,38.1,1304,1
13:52:37,0,60.21,1304,1
13:52:38,0,38.93,1304,1
13:52:39,0,38.88,1301,1
13:52:40,0,39.62,1301,1
13:52:41,0,38.38,1301,1
13:52:42,0,39,1301,1
13:52:43,0,38.45,1301,1
13:52:44,0,38.52,1301,1
13:52:45,0,39.9,1301,1
13:52:46,0,41.19,1301,1
13:52:47,0,-1,1301,1
